93,深水灣,22.2495068,114.1840643,Southern
95,中灣,22.2297387,114.1980435,Southern
96,南灣,41.6763545,-86.2519898,out_of_hk
97,馬坑,22.218446,114.2085857,Southern
98,舂坎角,22.2183333,114.2048704,Southern
100,赤柱,22.220422,114.2126685,Southern
101,大潭,22.2541596,114.2072313,Southern
102,鶴咀,22.2166667,114.2666667,Southern
103,石澳,22.2334016,114.2420218,Southern
104,大浪灣,22.2453604,114.2501946,Southern
105,九龍,22.3185673,114.1796057,Kowloon City
106,九龍城區,22.3232097,114.1855505,Kowloon City
107,九龍塘,22.3369319,114.1763367,Kowloon City
109,九龍仔,22.3340846,114.1814045,Kowloon City
110,馬頭圍,22.3223949,114.1862935,Kowloon City
112,土瓜灣,22.3173373,114.1879691,Kowloon City
113,何文田,22.318507,114.1755339,Kowloon City
114,紅磡,22.3055658,114.1887233,Kowloon City
115,香港理工大學,22.3028474,114.1784191,Yau Tsim Mong
116,香港城市大學,22.337158,114.172818,Sham Shui Po
118,黃埔花園,22.304711,114.1902504,Kowloon City
119,啓德,22.3246084,114.1990482,Kowloon City
120,深水埗區,22.3320934,114.146908,Sham Shui Po
121,深水埗,22.3320934,114.146908,Sham Shui Po
122,又一村,22.3312462,114.1744039,Sham Shui Po
8,亞畢諾道18號福蔭閣,22.2797939,114.1547196,Central & Western
125,大窩坪,22.341024,114.1654865,Sham Shui Po
126,南昌邨,22.3258606,114.1576836,Sham Shui Po
127,長沙灣,22.3358055,114.1494892,Sham Shui Po
128,荔枝角港鐵站,22.3375026,114.1483061,Sham Shui Po
129,荔枝角,22.3377817,114.1359272,Sham Shui Po
130,美孚新邨,22.3378075,114.1376512,Sham Shui Po
131,昂船洲,22.3228031,114.1350173,Sham Shui Po
133,尖沙咀,22.2988123,114.1721746,Yau Tsim Mong
135,大包米,22.2961224,114.1744873,Yau Tsim Mong
136,油麻地,22.3068537,114.1714423,Yau Tsim Mong
137,京士柏,22.3095048,114.1751471,Yau Tsim Mong
138,佐敦,22.3048612,114.1692021,Yau Tsim Mong
139,官涌,22.3047376,114.168241,Yau Tsim Mong
140,油麻地西,22.3034757,114.1602846,Yau Tsim Mong
141,旺角,22.3203648,114.169773,Yau Tsim Mong
142,太子,34.8332635,134.5722551,out_of_hk
143,大角咀,22.31975,114.1632571,Yau Tsim Mong
145,黃大仙,22.3429615,114.1929813,Wong Tai Sin
146,東頭邨,22.333056,114.193361,Wong Tai Sin
147,新蒲崗,22.3364426,114.1989259,Wong Tai Sin
148,牛池灣,22.3356369,114.2084317,Wong Tai Sin
149,牛池灣村,22.335437,114.209866,Wong Tai Sin
150,彩虹邨,22.3360834,114.2056135,Wong Tai Sin
151,彩雲邨,22.333522,114.214921,Wong Tai Sin
152,富山邨,22.3427461,114.208299,Wong Tai Sin
154,慈雲山,22.3572415,114.2041274,Sha Tin
156,橫頭磡,22.340703,114.1874082,Wong Tai Sin
157,樂福邨,45.728054,126.519908,out_of_hk
158,觀塘區,22.315698,114.2331057,Kwun Tong
159,觀塘,22.315698,114.2331057,Kwun Tong
160,官塘,22.315698,114.2331057,Kwun Tong
161,牛頭角,22.322466,114.2167592,Kwun Tong
162,佐敦谷,22.3244408,114.2175022,Kwun Tong
163,坪石邨,22.3331546,114.208929,Kwun Tong
165,順安邨,22.328376,114.226503,Kwun Tong
166,順天邨,22.3248046,114.225967,Kwun Tong
167,順緻苑,22.332002,114.227276,Kwun Tong
169,九龍灣,22.3266646,114.2078426,Kwun Tong
170,秀茂坪,22.3186108,114.2348969,Kwun Tong
171,藍田,22.3080199,114.2375638,Kwun Tong
172,茶果嶺,22.3038505,114.2286476,Kwun Tong
173,油塘,22.2940736,114.2375638,Kwun Tong
174,新界東,22.386237,114.192308,Sha Tin
175,北區,22.5009081,114.1558258,North
176,上水,22.5112008,114.1260991,North
178,聯合墟,22.5006876,114.1398274,North
179,石湖墟,22.504353,114.132458,North
180,和合石,22.475278,114.137934,North
181,沙頭角,22.531577,114.20324,North
182,打鼓嶺,22.5390301,114.1617709,North
183,文錦渡,22.537417,114.128794,North
184,羅湖,22.5276195,114.1149511,North
185,八仙嶺,22.4833333,114.2166667,Tai Po
186,鹿頸,22.518895,114.216442,North
187,烏蛟騰,22.5058269,114.2441439,North
188,鴨洲,22.5516542,114.2696974,North
189,吉澳,22.5384042,114.2969999,North
191,鎖羅盆,22.536291,114.251942,North
192,谷埔,22.533753,114.236151,North
193,料壆,22.52763,114.104953,North
195,西貢,22.383689,114.2707867,Sai Kung
196,白沙灣,25.284084,121.517203,out_of_hk
197,波羅輋,22.381469,114.264798,Sai Kung
198,竹角,22.34646,114.259884,Sai Kung
199,大網仔,22.391315,114.297042,Sai Kung
200,北潭涌,22.397136,114.3192,Sai Kung
201,蠔涌,22.355211,114.245936,Sai Kung
202,清水灣,22.3104901,114.2836275,Sai Kung
204,壁屋,22.342787,114.246635,Sai Kung
205,大埔仔,22.339375,114.265528,Sai Kung
206,孟公屋,22.315145,114.278817,Sai Kung
208,布袋澳,22.275362,114.295667,Sai Kung
209,坑口村,22.321578,114.267194,Sai Kung
210,水邊村,22.4439615,114.020368,Yuen Long
211,萬宜水庫,22.3715559,114.3549353,Sai Kung
212,滘西洲,22.3615399,114.3133433,Sai Kung
214,將軍澳,22.3119357,114.2568776,Sai Kung
215,茅湖仔,22.316216,114.253452,Sai Kung
216,大赤沙,22.2902819,114.2791699,Sai Kung
217,小赤沙,22.3013274,114.2754552,Sai Kung
218,百勝角,22.3084254,114.2702546,Sai Kung
219,坑口,22.3172623,114.2672828,Sai Kung
220,調景嶺,22.3062803,114.2551107,Sai Kung
222,寶林邨,22.3225443,114.2484241,Sai Kung
224,大上托,22.3333333,114.2333333,Sai Kung
225,東龍洲,22.2482026,114.2895708,Sai Kung
226,沙田區,22.386408,114.2093287,Sha Tin
227,沙田,22.3771304,114.1974398,Sha Tin
228,沙田圍,22.3769541,114.194762,Sha Tin
229,沙田第一城,22.3866526,114.2040614,Sha Tin
230,石門工業區,25.2927814,121.5818239,out_of_hk
231,小瀝源,22.3822064,114.2182453,Sha Tin
232,圓洲角,22.3822704,114.2016344,Sha Tin
233,大圍,22.3727071,114.1786167,Sha Tin
234,顯徑邨,22.3639761,114.1725462,Sha Tin
235,車公廟,22.373419,114.182831,Sha Tin
236,火炭,22.3985709,114.1929428,Sha Tin
237,馬料水,22.4231448,114.2063565,Sha Tin
238,香港中文大學,22.419808,114.207401,Sha Tin
239,落路下,22.401854,114.20076,Sha Tin
240,馬鞍山,22.4276756,114.2402751,Sha Tin
241,大水坑,22.408425,114.222716,Sha Tin
244,大埔區,22.4423282,114.165521,Tai Po
245,大埔,22.4423218,114.1655064,Tai Po
246,大埔市中心,22.452834,114.169084,Tai Po
247,大埔墟,22.4445559,114.1704893,Tai Po
248,太和邨,22.4511185,114.1612664,Tai Po
249,大埔滘,22.4236514,114.1855505,Tai Po
251,林村,22.4553823,114.1260991,Tai Po
252,元洲仔,22.45,114.1833333,Tai Po
253,汀角,22.4687236,114.200412,Tai Po
254,洞梓,22.473816,114.200111,Tai Po
255,大尾篤,22.472921,114.23275,Tai Po
256,船灣,22.4768003,114.2617602,Tai Po
257,三門仔,22.456865,114.213647,Tai Po
258,盧慈田,22.474714,114.225117,Tai Po
259,蓮澳,22.442046,114.148448,Tai Po
260,東平洲,22.5453159,114.4277295,Tai Po
261,十四鄉,22.41808,114.261653,Tai Po
262,北潭坳,22.42015,114.332544,Tai Po
263,黃麻地,22.432974,114.336591,Tai Po
264,黃石,44.427963,-110.588455,out_of_hk
265,塔門島,22.4754602,114.3593987,Tai Po
266,高流灣,22.3027965,114.1731506,Yau Tsim Mong
268,海下灣,22.4708971,114.3356288,Tai Po
269,泥涌,22.431033,114.25784,Tai Po
270,深涌,22.442467,114.288775,Tai Po
271,荔枝莊,22.4513527,114.3008624,Tai Po
272,榕樹澳,22.427904,114.293303,Tai Po
273,黃魚灘,22.462111,114.20552,Tai Po
274,下坑,22.462797,114.185903,Tai Po
275,樟樹灘,22.426175,114.200556,Tai Po
276,大埔尾,22.421141,114.198123,Tai Po
277,赤泥坪,22.420354,114.200724,Sha Tin
278,沙螺洞,22.47936,114.182271,Tai Po
279,黃宜坳,22.442845,114.17692,Tai Po
280,赤徑,22.420317,114.351318,Tai Po
281,白沙頭,21.464249,111.303894,out_of_hk
282,鹿茵,22.429243,114.196819,Tai Po
283,白石角,22.43105,114.202005,Tai Po
285,離島區,22.2627924,113.9655419,Islands
286,大嶼山,22.2664984,113.941751,Islands
287,愉景灣,22.2921406,114.0101467,Islands
288,梅窩,22.266032,113.9947441,Islands
289,石壁,24.574445,121.037255,out_of_hk
290,大澳,22.2523195,113.8661195,Islands
291,昂坪,22.2560986,113.9053189,Islands
292,東涌,22.2873743,113.9425086,Islands
293,石門甲,22.270263,113.933846,Islands
294,羗山,22.2337513,113.8843273,Islands
295,二澳,22.2374107,113.8480715,Islands
297,深屈,22.269543,113.888009,Islands
298,沙咀,22.517269,114.03699,out_of_hk
299,大轉,22.340881,114.050506,Tsuen Wan
300,二轉,22.3400145,114.0543756,Tsuen Wan
302,草灣,22.335332,114.0541897,Tsuen Wan
303,花坪,24.999937,113.568201,out_of_hk
304,神樂院,22.2799659,114.0183311,Islands
305,大蠔,22.2994176,113.9780601,Islands
306,小蠔灣,22.315514,113.997983,Tsuen Wan
307,芝麻灣,35.585438,104.576011,out_of_hk
308,貝澳,22.2397114,113.9768132,Islands
309,長沙,28.228209,112.938814,out_of_hk
310,沙螺灣,22.2911999,113.901973,Islands
311,分流,22.1994444,113.8494444,Islands
313,塘福,22.2279217,113.9318314,Islands
314,赤鱲角,22.3083934,113.923907,Islands
315,過路灣,31.24488,111.171809,out_of_hk
316,南丫島,22.2000056,114.1350173,Islands
317,榕樹灣,22.2263162,114.1087732,Islands
319,洪聖爺灣,22.2186533,114.1198032,Islands
320,北角村,23.183076,110.031083,out_of_hk
321,模達灣,22.207637,114.145398,Islands
322,長洲,22.2016179,114.0265007,Islands
323,喜靈洲,22.2539811,114.0398808,Islands
324,交椅洲,22.2838774,114.0763026,Islands
325,坪洲,22.2830679,114.0413675,Islands
326,蒲台群島,22.1692324,114.2598533,Islands
327,石鼓洲,22.1964693,113.9878448,Islands
328,索罟洲,22.1825,113.9119444,Islands
329,小鴉洲,22.1825,113.9119444,Islands
330,大鴉洲,22.1825,113.9119444,Islands
331,葵青區,22.3549077,114.1260991,Kwai Tsing
332,葵涌,22.3668502,114.1302591,Kwai Tsing
333,上葵涌,22.367501,114.135217,Kwai Tsing
334,中葵涌,22.355671,114.132637,Kwai Tsing
336,葵興邨,22.365584,114.132658,Kwai Tsing
337,大窩口邨,22.366377,114.123461,Kwai Tsing
338,下葵涌,22.3521212,114.1279235,Kwai Tsing
340,九華徑,22.3442824,114.1369577,Kwai Tsing
341,青衣島,22.3474872,114.1023164,Kwai Tsing
342,楓樹窩,22.3583057,114.1000867,Kwai Tsing
343,南灣角,22.332482,114.1045461,Kwai Tsing
344,牙鷹洲,22.3617908,114.1045461,Kwai Tsing
345,荃灣區,22.3713227,114.1141601,Tsuen Wan
346,荃灣,22.370735,114.111309,Tsuen Wan
347,梨木樹,22.3792004,114.1357605,Tsuen Wan
349,石圍角,22.3754937,114.1238696,Tsuen Wan
350,荃景圍,22.3784126,114.1070428,Tsuen Wan
352,油柑頭,22.372987,114.097113,Tsuen Wan
353,汀九,22.3768203,114.0755593,Tsuen Wan
354,深井,34.530263,135.497537,out_of_hk
355,青龍頭,22.3631111,114.0473141,Tsuen Wan
356,馬灣,22.3500753,114.059207,Tsuen Wan
357,竹篙灣,22.317304,114.039845,Tsuen Wan
359,陰澳,22.3287369,114.023899,Tsuen Wan
360,倒扣灣,22.3444986,114.0413675,Tsuen Wan
243,恒安邨,22.418039,114.228493,Sha Tin
364,舊墟,22.451644,114.167028,Tai Po
365,新墟,22.3989729,113.9789238,Tuen Mun
366,藍地,22.4252755,113.9804106,Tuen Mun
367,亦園,22.507979,114.1262384,North
368,虎地,22.4092134,113.9848711,Tuen Mun
369,掃管笏,22.3768565,114.0041996,Tuen Mun
370,黃金海岸,-28.016667,153.4,out_of_hk
371,蝴蝶灣,22.3727624,113.956481,Tuen Mun
372,咖啡灣,22.3752718,113.9841409,Tuen Mun
375,小欖,22.3687091,114.0116334,Tuen Mun
376,爛角咀,22.4067914,113.9019719,Tuen Mun
377,龍鼓灘,22.3904334,113.9198946,Tuen Mun
378,元朗區,22.4445484,114.0222095,Yuen Long
379,元朗,22.4445484,114.0222095,Yuen Long
380,元朗市中心,22.444311,114.02641,Yuen Long
381,朗屏邨,22.451043,114.023337,Yuen Long
382,凹頭,22.4445526,114.0443408,Yuen Long
384,十八鄉,22.4336249,114.0339342,Yuen Long
385,橫洲,22.4531861,114.0160937,Yuen Long
386,髻山,22.456737,114.015024,Yuen Long
387,屏山,22.4373648,114.0101467,Yuen Long
388,尖鼻咀,22.4863095,114.0116501,Yuen Long
389,廈村,22.4466874,113.986358,Yuen Long
390,洪水橋,22.4280617,113.9982525,Yuen Long
392,白泥,22.434989,113.948271,Yuen Long
394,洲頭,22.507002,114.083247,Yuen Long
395,落馬洲,22.5098835,114.0815055,Yuen Long
396,米埔,22.4950569,114.0339342,Yuen Long
397,南生圍,22.4553656,114.0354611,Yuen Long
398,錦田,22.440058,114.0650077,Yuen Long
399,八鄉,22.4465916,114.0933976,Yuen Long
400,石崗,22.429395,114.0785324,Yuen Long
401,一鳴路,22.4868592,114.1430075,North
402,丁香徑,22.483791,114.055471,Yuen Long
404,七姊妹道,22.2914273,114.2046519,Eastern
405,七寶街,22.3363284,114.1991174,Wong Tai Sin
406,三多里,25.0133621,121.413474,out_of_hk
407,三家里,22.2835322,114.1529327,Central & Western
409,三板街,22.2750301,114.1728475,Wan Chai
410,三棟屋路,22.3803613,114.130359,Tsuen Wan
411,三祝街,22.335858,114.197993,Wong Tai Sin
412,三聖街,22.3809954,113.9773835,Tuen Mun
414,三門仔路,22.456914,114.2088929,Tai Po
415,三陂坊,22.3690917,114.117095,Tsuen Wan
416,上亞厘畢道,22.2784135,114.156632,Central & Western
417,上元街,22.340473,114.202029,Wong Tai Sin
418,上圍里,22.3711959,114.2627994,Sai Kung
419,上水東慶路,22.5077672,114.1231516,North
420,上海街,22.3130897,114.1693363,Yau Tsim Mong
421,上禾輋路,22.3858036,114.1872492,Sha Tin
422,上葵涌村路,22.3757103,114.1319854,Tsuen Wan
423,上角街,22.3681516,114.1272396,Kwai Tsing
426,下亞厘畢道,22.2794357,114.1575662,Central & Western
427,下城門道,22.374439,114.169883,Sha Tin
428,下新圍路,22.47349,114.0512844,Yuen Long
429,下洋新村路,22.298319,114.288048,Sai Kung
430,下洋路,22.3043147,114.2859836,Sai Kung
431,下灣村路,22.5139153,114.0734943,Yuen Long
432,下竹園路,22.476813,114.054704,Yuen Long
433,下鄉道,22.3175655,114.1892936,Kowloon City
435,世運道,22.3257145,114.1901131,Kowloon City
436,丙岡路,22.4931151,114.1235368,North
437,中匯街,22.322702,114.159878,Yau Tsim Mong
438,中和里,24.153615,120.844152,out_of_hk
439,中央道,35.6612329,139.4774174,out_of_hk
440,中學路,23.9491343,120.6943998,out_of_hk
441,中峽道,22.2620813,114.1717495,Wan Chai
442,中心里,25.1401619,121.5063096,out_of_hk
443,中景道,22.2882225,114.149497,Central & Western
445,中翔路,22.31085,113.9216284,Islands
447,中興新街,22.2051695,114.0276029,Islands
448,中興街,24.1514485,120.8412817,out_of_hk
449,中英街,22.5458477,114.2249041,North
450,中間道,22.2955269,114.1722591,Yau Tsim Mong
451,丹拿道,22.2905022,114.2019459,Eastern
452,丹桂村路,22.432421,113.997934,Yuen Long
453,丹桂路,22.3293946,114.1733214,Sham Shui Po
454,乙明邨街,22.3762636,114.1919237,Sha Tin
455,九如坊,22.2844204,114.1531305,Central & Western
456,九如坊北,22.28451,114.1531269,Central & Western
458,九江街,40.1443236,124.4073229,out_of_hk
460,九肚徑,22.4098618,114.2044188,Sha Tin
461,九龍公園徑,22.297698,114.1697977,Yau Tsim Mong
462,九龍城道,22.319469,114.1895049,Kowloon City
463,九龍道,22.3342688,114.1626357,Sham Shui Po
464,乾秀里,22.2837675,114.1533143,Central & Western
465,二陂圳路,22.3788047,114.127381,Tsuen Wan
466,二陂坊,22.3690975,114.1157825,Tsuen Wan
467,五和路,22.6950225,120.3361857,out_of_hk
468,五柳路,22.4187133,113.9799928,Tuen Mun
470,五洲南路,22.5245513,114.1635281,North
471,五洲路,30.4476667,120.2796317,out_of_hk
472,五福里,25.0842372,121.4973864,out_of_hk
473,五芳街,22.337665,114.2008457,Wong Tai Sin
474,井財街,22.4021393,113.9775472,Tuen Mun
475,些利街,22.2810706,114.1523272,Central & Western
476,亞公灣路,22.3299513,114.2666403,Sai Kung
362,屯門,22.3908295,113.9725126,Tuen Mun
480,亞厘畢里,22.2791042,114.1564234,Central & Western
481,亞士厘道,22.2966509,114.1705846,Yau Tsim Mong
482,亞畢諾道,22.2801934,114.1545555,Central & Western
483,亞皆老街,22.3219325,114.1792823,Kowloon City
484,交加街,22.2755184,114.1732951,Wan Chai
485,交加里,22.2764851,114.1765384,Wan Chai
486,亦園路,22.4306004,113.9862235,Yuen Long
487,亨美街,22.3577928,114.097271,Kwai Tsing
490,京士柏山道,22.3119605,114.1745552,Yau Tsim Mong
491,京士柏道,22.3112361,114.1746537,Yau Tsim Mong
492,京士頓街,22.281588,114.185488,Wan Chai
493,京華道,22.2883839,114.1916016,Eastern
494,京街,22.27872,114.1920144,Wan Chai
495,人和里,22.618293,120.3013849,out_of_hk
496,仁信里,22.314597,114.224369,Kwun Tong
497,仁勇街,22.3038877,114.186101,Kowloon City
498,仁壽里,22.0373589,120.7407425,out_of_hk
500,仁德里,25.0383695,121.504882,out_of_hk
501,仁愛圍,22.313405,114.225654,Kwun Tong
502,仁愛堂街,22.3958647,113.977186,Tuen Mun
503,仁愛街,25.0783293,121.4931182,out_of_hk
504,仁政街,25.0782617,121.4921133,out_of_hk
505,仁樂坊,22.4433244,114.0265784,Yuen Long
507,仁義路,23.6750695,120.5375893,out_of_hk
508,仁興街,22.448856,114.164209,Tai Po
509,仁芳街,22.3604995,114.1273848,Kwai Tsing
511,伊利沙伯醫院徑,22.3079915,114.1743818,Yau Tsim Mong
512,伊利沙伯醫院路,22.3091169,114.1750905,Yau Tsim Mong
513,伊利近街,22.2822191,114.1521924,Central & Western
514,伊榮街,22.2789005,114.1868652,Wan Chai
515,伊沙里,22.2821412,114.1542129,Central & Western
516,伯爵街,25.0804009,121.6381159,out_of_hk
518,佐敦谷北道,22.3236371,114.2170027,Kwun Tong
519,佐敦道,22.3060047,114.1663228,Yau Tsim Mong
520,佐治里,22.282449,114.1519294,Central & Western
522,何文田街,22.3159465,114.1752713,Kowloon City
523,何東道,22.3286675,114.1797927,Kowloon City
524,佛光街,22.3127814,114.1820637,Kowloon City
525,作壆坑路,22.372788,114.195203,Sha Tin
526,佳廉道,22.3120354,114.2303404,Kwun Tong
528,佳美道,22.2203871,114.2092653,Southern
529,侯王道,22.3289452,114.1887591,Kowloon City
530,俊榮里,22.2820262,114.1529931,Central & Western
531,俊賢坊,22.4470702,114.023307,Yuen Long
532,保健路,24.997109,121.5097746,out_of_hk
533,保安道,22.3385852,114.1580103,Sham Shui Po
534,保平路,25.0058224,121.5098554,out_of_hk
536,保榮路,22.4969705,114.1284005,North
537,保泰街,22.4144624,114.2236932,Sha Tin
538,保輝徑,22.4468825,114.02563,Yuen Long
539,信德街,22.279049,114.1886411,Wan Chai
540,信用街,22.311285,114.184933,Kowloon City
541,信義街,23.9742359,121.6043093,out_of_hk
543,修打蘭街,22.287829,114.146282,Central & Western
544,倫敦里,51.5073509,-0.1277583,out_of_hk
545,偉倫街,22.3349,114.167228,Sham Shui Po
546,偉明街,22.485842,114.139773,North
548,偉晴街,22.3059465,114.1674597,Yau Tsim Mong
549,偉智街,22.3337815,114.167395,Sham Shui Po
550,偉智里,22.334482,114.167398,Sham Shui Po
551,偉業街,22.314787,114.216419,Kwun Tong
552,偉樂街,22.3039852,114.2261399,Kwun Tong
553,偉發道,22.3084059,114.2278323,Kwun Tong
554,偉賢街,23.081449,113.277318,out_of_hk
555,偉順路,22.4217285,114.1108792,Yuen Long
558,健康東街,22.2920098,114.2072526,Eastern
559,健康街,22.3702736,114.1300094,Kwai Tsing
560,健康西街,22.2914273,114.2046519,Eastern
561,健東路,24.0868321,120.7282206,out_of_hk
562,傅屋路,22.372657,114.131162,Tsuen Wan
563,僑景街,23.138969,113.331064,out_of_hk
564,僑福道,22.266965,114.162215,Central & Western
565,僑興路,22.4274452,114.0228885,Yuen Long
566,僑蔭街,22.3342348,114.1623095,Sham Shui Po
568,優景里,22.430475,114.1992917,Tai Po
569,元州街,22.3352205,114.1595471,Sham Shui Po
570,元政路,22.4437012,114.037638,Yuen Long
571,元朗公路,22.4365589,114.0176958,Yuen Long
572,元朗大馬路,22.4442683,114.031361,Yuen Long
573,元朗安寧路,22.4460935,114.0259355,Yuen Long
574,元朗安樂路,22.4473726,114.0290737,Yuen Long
575,元朗安興街,22.4425434,114.0243808,Yuen Long
578,元朗東堤街,22.44645,114.0303707,Yuen Long
579,元朗東成里路,22.4448234,114.0435237,Yuen Long
580,元朗泰祥街,22.4457547,114.0308709,Yuen Long
581,元朗泰衡街,22.446279,114.029969,Yuen Long
582,元朗炮仗坊,22.4455187,114.029354,Yuen Long
583,元朗舊墟路,22.4490236,114.0334108,Yuen Long
584,元朗體育路,22.4411016,114.0221624,Yuen Long
585,元洲仔里,22.4468015,114.1765349,Tai Po
586,元發徑,22.44466,114.02604,Yuen Long
587,元福里,30.246551,120.171277,out_of_hk
588,元龍街,22.4426831,114.0369202,Yuen Long
590,兆康路,22.4141895,113.9785319,Tuen Mun
591,兆業街,22.320345,114.213019,Kwun Tong
478,亞公角街,22.4007242,114.2139183,Sha Tin
594,兆麟街,22.3851345,113.9783503,Tuen Mun
595,光昌街,22.3391632,114.1516283,Sham Shui Po
596,光明台,34.4485122,135.4935823,out_of_hk
597,光明街,24.9619176,121.5395077,out_of_hk
598,光景臺,22.283812,114.140333,Central & Western
599,光漢台,22.2824459,114.1517849,Central & Western
601,光輝里,22.7074833,120.2966989,out_of_hk
602,克街,22.2774071,114.1773,Wan Chai
603,克頓道,22.27663,114.137248,Central & Western
605,兩儀坊,22.2853983,114.1427309,Central & Western
606,兩塊田上路,22.3026902,114.2867656,Sai Kung
608,八達街,22.3370371,114.1979579,Wong Tai Sin
609,八鄉路,22.421603,114.064221,Yuen Long
610,公主道,22.3130914,114.1769592,Kowloon City
611,公園北路,23.0048026,120.2095267,out_of_hk
612,公園南路,23.0017383,120.2062692,out_of_hk
613,公庵路,22.4273826,114.0227034,Yuen Long
614,公爵街,22.3261147,114.1759857,Kowloon City
615,六合街,22.3369076,114.2000152,Wong Tai Sin
616,兼善里,22.338892,114.153313,Sham Shui Po
617,冠冕臺,22.269697,114.12736,Southern
619,冠發街,22.3675987,114.0069376,Tuen Mun
620,冬青道,22.2658666,114.1876186,Wan Chai
622,凱榮路,22.506674,114.156167,North
623,分域碼頭街,22.281087,114.16898,Wan Chai
624,分域街,22.2789182,114.1704841,Wan Chai
625,列堤頓道,22.283348,114.142088,Central & Western
627,利南道,22.2395045,114.1506954,Southern
628,利園山道,22.2788952,114.1836492,Wan Chai
629,利安道,22.3312832,114.2222208,Kwun Tong
630,利安里,22.331402,114.222303,Kwun Tong
631,利工街,22.3093423,114.1862767,Kowloon City
632,利得街,22.3208788,114.1619409,Yau Tsim Mong
633,利景街,22.2380776,114.1530556,Southern
634,利東街,22.275531,114.1723065,Wan Chai
635,利東邨道,22.2411205,114.1548921,Southern
636,利枝道,22.2429498,114.1535594,Southern
637,利業街,22.3142151,114.1671434,Yau Tsim Mong
640,利民道,39.0987419,117.2161576,out_of_hk
641,利源東街,22.283051,114.156858,Central & Western
642,利源西街,22.283051,114.156858,Central & Western
643,利牧徑,22.2592784,114.1369183,Southern
644,利發徑,22.3986906,113.9764677,Tuen Mun
645,利益街,22.4478213,114.0327215,Yuen Long
646,利眾街,22.265357,114.236335,Eastern
